114,-8.21,-6.56,1.71,32.69,1,132
115,49.57,48.76,10.23,9.76,1,133
116,-14.15,-12.33,27.13,40.8,0,135
117,17.17,17.64,36.11,3.73,1,136
118,-1.76,5.9,3.93,-15.09,1,137
119,-17.0,21.88,40.44,22.43,0,138
120,35.69,10.31,10.06,25.35,0,140
121,31.23,41.25,37.24,-1.69,1,141
122,27.32,-11.04,8.21,-3.55,1,143
123,14.38,14.52,43.64,9.66,0,144
124,37.46,-18.99,31.87,49.18,1,145
125,42.17,19.18,2.62,46.92,0,146
126,48.61,-8.75,27.74,-4.19,0,147
127,-10.24,18.04,19.11,10.41,1,148
128,-0.36,39.96,6.88,10.37,0,149
129,-0.05,33.38,22.97,27.58,0,150
130,-13.54,-7.17,42.9,25.0,1,151
131,-5.33,6.55,17.79,10.49,0,152
132,-16.32,-13.94,-15.03,44.17,1,153
133,33.87,30.75,26.78,34.15,1,154
134,-5.63,18.81,4.16,-19.71,1,155
135,-11.17,45.24,36.37,-10.06,0,156
136,46.4,9.74,5.52,-2.11,1,157
137,22.22,-10.45,17.48,-0.28,0,158
138,-15.33,42.82,-2.9,36.75,0,159
139,-1.95,35.57,30.45,-15.75,0,160
140,31.91,7.46,-17.2,1.51,0,161
141,2.16,25.54,-12.94,31.98,1,162
142,11.32,33.57,-0.14,19.35,1,163
143,21.25,15.43,-16.65,20.12,0,164
144,35.47,-14.25,8.24,26.0,1,165
145,19.65,25.79,35.77,19.01,1,166
146,-18.45,42.56,23.25,-11.42,0,167
147,0.46,10.03,17.53,20.39,0,168
148,-0.78,28.08,-12.84,4.19,0,169
149,-7.54,24.54,45.34,12.88,1,170
150,24.25,20.33,27.13,-19.2,0,171
151,38.77,17.57,31.29,40.9,0,172
152,40.72,24.97,-17.67,44.16,0,173
153,26.6,-18.26,-10.13,30.32,1,174
154,-10.12,4.43,-19.48,49.9,1,175
155,43.22,33.24,43.58,9.84,1,177
156,2.44,3.44,28.08,10.38,1,178
157,33.38,-7.6,4.96,-9.47,1,179
158,44.15,5.8,17.88,9.21,0,180
159,2.92,-5.18,-10.96,42.61,0,181
160,49.68,6.41,19.62,3.21,1,185
161,10.07,8.07,17.52,-18.56,0,186
162,13.91,38.06,-13.19,46.51,1,187
163,43.67,-3.09,47.44,5.7,0,188
164,33.67,0.83,48.73,2.16,1,189
165,9.36,-19.17,5.37,42.63,1,190
166,24.27,39.27,47.41,27.85,0,191
167,28.07,15.13,46.17,41.65,0,193
168,43.85,10.26,-3.3,20.83,0,195
169,-4.11,26.89,19.91,27.05,1,196
170,-8.12,10.93,41.73,16.78,0,197
171,21.48,45.06,9.1,-10.0,0,198
172,34.62,18.3,9.88,-7.61,0,199
173,8.95,15.4,48.53,8.26,0,200
174,-0.65,-11.1,22.45,32.34,0,201
175,16.23,40.44,31.35,-7.01,1,202
176,12.74,43.95,41.34,48.91,0,203
177,25.19,-17.44,-18.83,10.42,0,204
178,27.53,32.34,46.83,21.83,1,205
179,-5.55,17.2,38.93,32.92,1,206
180,10.42,7.53,-9.13,-12.52,1,207
181,36.36,36.81,40.61,33.77,0,208
182,-5.64,14.7,-7.28,-13.53,0,209
183,-8.03,45.79,2.99,-0.45,1,210
184,-13.71,-6.21,42.06,31.89,0,211
185,15.23,6.73,49.22,21.37,1,212
186,-14.37,3.3,12.91,-18.1,1,213
187,-3.62,44.42,-1.66,-0.11,0,214
188,17.84,-5.71,-6.73,-18.54,0,215
189,-6.53,42.26,-11.07,7.29,0,216
190,12.22,30.33,37.91,-6.16,0,217
191,48.25,21.89,17.33,26.93,1,218
192,23.6,45.64,41.0,16.62,0,219
193,44.93,29.78,33.52,32.49,0,220
194,36.43,33.05,-0.95,11.37,1,221
195,27.03,40.53,27.11,14.56,1,222
196,6.89,-1.9,17.94,-3.44,1,223
197,24.75,4.89,29.4,23.11,1,224
198,-15.83,-1.57,35.19,31.85,1,225
199,-1.86,31.27,8.88,48.07,0,226
200,32.98,27.93,28.66,48.49,0,227
201,-13.96,30.12,-19.26,41.56,1,228
202,40.36,15.88,-3.33,-15.26,1,230
203,13.47,33.55,46.06,-4.29,1,231
204,-0.07,30.27,-5.21,-1.21,0,232
205,-14.06,2.63,4.24,29.93,1,233
206,14.02,12.55,26.29,6.44,1,234
207,16.29,24.18,42.84,-5.25,0,235
208,44.51,46.82,49.45,4.78,1,236
209,21.12,22.73,33.86,28.73,1,237
210,29.14,39.73,16.81,-7.06,0,238
211,24.83,-0.52,22.43,-9.55,1,239
212,35.79,45.82,11.02,1.62,0,240
213,3.91,-13.47,17.84,-0.24,1,241
214,-3.5,33.27,46.83,-19.91,0,242
215,28.84,29.08,15.29,49.69,1,243
216,5.04,-10.85,40.12,24.46,0,245
217,49.3,17.56,9.83,46.99,0,247
218,-13.13,-2.49,41.97,29.52,1,250
219,47.16,16.09,22.69,0.14,0,251
220,38.25,44.35,45.79,-15.51,1,252
221,-5.86,19.44,-2.08,14.53,0,253
222,20.98,-14.66,-11.7,9.49,1,254
223,-3.65,26.04,30.63,12.27,0,255
224,48.56,-10.35,-6.72,2.93,1,256
225,36.48,17.18,16.91,19.29,1,257
226,-3.72,36.11,7.6,-12.12,0,258
227,29.49,4.19,23.59,40.51,0,259
228,26.04,-10.66,8.36,40.12,1,260
229,12.37,19.76,24.66,30.61,0,261
230,16.77,-13.46,11.42,-2.05,1,262
231,6.56,-5.33,25.78,22.16,1,263
232,19.51,16.76,9.73,40.03,0,264
233,-18.4,45.54,32.16,-12.57,1,265
234,40.02,45.15,32.94,-11.87,1,266
235,15.35,1.83,-1.17,-14.52,1,267
236,-17.62,3.56,14.05,0.61,0,269
237,0.47,9.78,-6.09,41.3,1,270
238,24.65,26.66,-1.58,9.02,1,271
239,14.93,29.72,8.58,48.94,0,272
240,-5.16,42.51,45.36,21.62,0,273
241,1.15,24.65,-16.73,11.03,1,274
242,-7.8,-5.21,-0.11,24.8,0,275
243,2.31,7.38,31.87,11.99,0,276
244,9.82,15.77,-5.4,-16.5,1,278
245,-2.82,-0.49,35.01,21.66,0,279
246,-1.4,19.87,13.93,-5.79,0,280
247,16.87,10.0,7.6,31.22,0,281
248,-19.11,34.92,34.9,28.35,1,283
249,-13.63,41.78,-15.4,47.9,0,284
250,-4.34,23.92,49.04,-19.41,0,285
251,13.95,35.54,-4.49,3.64,1,286
252,19.95,1.29,14.96,26.62,0,287
253,14.15,32.73,42.21,-0.36,0,288
254,-2.65,47.11,42.1,-2.14,0,289
255,38.24,33.47,7.85,47.7,1,290
256,-10.43,37.2,37.8,47.11,1,291
257,19.54,43.3,-9.34,-9.44,1,292
258,12.42,39.15,-1.11,46.26,1,294
259,2.03,-4.16,4.52,21.87,1,295
260,3.35,-14.76,49.53,1.82,0,296
261,46.33,9.56,41.97,13.71,0,297
262,3.53,20.13,-17.04,-11.95,1,298
263,26.66,17.82,-12.75,-11.12,1,299
264,22.38,-15.55,8.81,10.08,0,300
265,-12.83,38.41,-6.65,26.28,0,301
266,12.0,-19.29,40.08,44.61,0,302
267,6.67,48.94,-4.84,26.31,0,303
268,-1.25,-16.31,28.71,38.73,1,304
269,44.08,-19.53,23.58,30.54,0,305
270,28.61,-3.67,25.78,25.8,0,306
271,20.0,-2.72,13.04,4.33,0,307
272,25.39,11.51,48.43,-16.54,1,308
273,-17.84,49.71,34.86,-7.38,0,309
274,40.07,-13.5,4.73,11.88,1,311
275,17.66,-16.57,24.0,-1.32,0,312
276,12.99,13.62,-6.87,49.65,0,313
277,-2.5,6.12,29.67,7.3,0,314
278,36.04,37.74,-9.05,31.78,1,315
279,-16.93,31.51,9.54,13.12,0,316
280,3.91,-4.99,-19.98,46.34,0,317
281,38.89,45.72,14.2,9.8,0,318
282,-18.25,14.45,2.96,29.23,1,319
283,-8.62,8.12,42.76,27.34,0,322
284,32.73,38.96,-18.71,3.15,1,323
285,19.54,46.77,-9.1,-0.54,0,325
286,32.97,-16.73,-11.64,-3.08,1,327
287,32.8,-12.86,40.21,5.99,0,328
288,40.88,39.05,35.65,-6.87,1,329
289,11.36,20.0,-14.53,12.19,0,330
290,19.04,47.69,30.08,42.26,1,331
291,20.91,17.1,35.57,-0.01,1,333
292,37.38,22.71,0.44,22.54,1,334
293,-0.32,-12.5,12.1,-13.06,1,335
294,-10.83,-8.51,41.49,33.13,1,336
295,24.74,15.67,-16.47,-5.37,1,337
296,9.21,-1.68,45.39,37.06,1,338
297,-14.46,-15.85,41.88,1.1,0,339
298,-16.38,33.09,43.32,33.27,0,341
299,15.61,-0.9,13.87,39.55,0,342
300,34.61,-19.97,-5.0,46.36,1,343
301,-6.42,46.02,16.79,39.02,1,344
302,-9.58,39.9,-4.94,34.28,1,345
303,17.12,3.78,39.09,5.77,0,346
304,-5.37,25.26,-15.97,-4.3,1,347
305,18.58,31.11,-15.46,46.65,0,348
306,42.18,19.89,-16.35,44.31,0,349
307,-1.72,-16.55,-11.77,7.01,0,350
308,9.43,8.7,44.89,40.61,1,352
309,43.41,-8.29,-17.6,7.05,0,353
310,30.92,-8.1,-18.23,-3.32,1,354
311,30.76,-8.21,16.55,-10.19,1,355
312,38.69,-4.62,-9.28,-4.67,0,356
313,-6.88,11.98,6.49,39.11,0,357
314,-13.19,38.73,-9.59,-11.89,0,358
315,5.76,41.5,3.81,10.76,0,359
316,24.34,34.99,37.06,11.7,1,360
317,11.55,5.1,-15.78,-1.1,0,361
318,9.08,13.68,16.81,-17.06,1,362
319,12.97,43.12,19.69,2.35,0,363
320,38.16,43.83,0.47,8.87,0,364
321,-0.37,-14.65,41.7,17.36,0,365
322,-8.47,-3.72,39.46,-8.22,0,366
323,43.77,38.12,-17.9,40.69,1,367
324,6.85,49.92,47.65,43.76,1,368
325,19.97,-0.31,26.33,-5.52,1,369
326,37.71,-0.03,34.92,10.28,1,370
327,-14.33,36.13,26.95,15.52,1,371
328,2.22,-7.23,35.97,34.81,0,372
329,35.21,-13.31,5.05,27.6,0,373
330,-17.57,19.98,42.47,41.37,0,374
331,17.8,5.66,-11.28,30.38,0,375
332,41.75,-1.41,32.75,24.53,0,376
333,40.52,0.9,0.1,6.01,0,377
334,-18.46,41.2,-0.88,5.6,0,378
335,24.31,46.52,3.74,44.62,1,379
336,-8.65,7.9,35.51,12.5,0,380
337,33.84,-5.08,-19.61,-5.02,0,382
338,4.41,3.59,31.37,-5.85,0,383
339,29.93,-3.58,-13.92,31.1,1,384
340,37.7,-14.02,49.07,-14.07,1,385
341,27.74,2.87,42.12,43.9,1,386
342,38.52,49.67,38.1,-8.41,1,387
343,-5.74,-4.15,34.76,11.32,0,388
344,33.77,15.82,22.88,16.81,1,389
345,3.19,47.58,49.5,-6.54,1,390
346,-0.6,9.25,22.25,-7.41,0,391
347,-11.99,-2.94,-3.7,14.97,1,392
348,-0.44,-13.84,44.75,9.54,0,393
349,10.39,16.06,7.9,-2.52,1,394
350,5.5,9.81,23.62,-11.99,0,395
351,48.69,12.22,-1.51,-15.62,1,396
352,-2.75,-9.68,-17.16,10.86,0,398
353,36.9,41.19,37.21,35.92,1,399
354,15.88,7.05,18.18,14.52,1,401
355,36.19,5.01,20.22,-6.88,0,403
356,-17.76,43.99,-7.88,38.49,0,404
357,-16.27,-0.65,-18.09,19.15,0,405
358,0.01,7.96,6.81,-1.46,0,406
359,-7.45,-17.96,25.97,24.57,0,407
360,9.39,35.78,27.28,24.22,1,408
361,-3.62,10.7,22.58,-16.84,1,409
362,17.65,8.51,16.49,44.45,1,410
363,-15.23,33.4,-19.69,39.65,0,411
364,-3.35,8.75,10.26,-7.56,1,412
365,24.68,28.79,4.91,0.77,1,413
366,37.02,41.65,31.22,-2.74,0,414
367,48.9,12.45,-2.34,5.04,0,415
368,30.81,35.41,8.27,15.3,0,416
369,23.86,-3.98,-5.67,46.6,0,417
370,44.99,-1.03,38.93,-11.43,1,418
371,21.65,3.55,7.56,16.55,1,419
372,5.19,49.7,-16.53,25.65,0,421
373,-11.56,47.72,-0.26,28.17,1,422
374,-5.14,-4.38,21.9,40.79,0,423
375,45.29,14.34,-11.2,7.76,0,424
376,25.4,19.73,2.72,47.3,1,425
377,-16.33,-19.79,-9.96,15.44,1,426
378,47.85,-10.34,-17.95,9.87,1,427
379,-8.1,-16.03,43.04,11.92,0,428
380,4.27,1.66,28.77,21.16,0,429
381,45.37,29.0,47.7,31.17,1,430
382,-14.84,-18.91,-9.9,-14.7,0,431
383,16.56,21.89,21.65,10.64,0,433
384,45.04,22.53,-15.58,-1.39,1,434
385,37.32,40.18,-9.03,24.91,1,435
386,-16.24,29.54,30.75,32.28,0,436
387,11.86,0.91,32.06,-11.19,0,437
388,-7.48,48.56,-4.78,8.36,0,438
389,-2.53,-1.25,7.03,-16.08,1,440
390,-15.23,8.05,37.25,44.63,0,441
391,6.85,46.97,-7.46,27.11,0,442
392,16.16,37.56,37.88,19.41,1,444
393,9.06,8.56,9.12,17.0,1,445
394,-6.03,49.64,23.01,-12.35,0,446
395,49.14,1.22,-7.31,28.54,0,447
396,35.96,-2.64,5.08,15.31,1,448
397,13.25,29.3,31.47,28.56,0,449
398,38.86,-16.52,-10.91,48.44,1,450
399,-18.34,-13.12,-0.16,-10.87,0,451
400,49.96,-17.89,29.43,-18.32,0,453
401,13.81,19.96,11.64,11.5,1,454
402,31.73,4.69,9.05,-5.02,1,455
403,7.27,46.56,-18.02,-15.9,1,456
404,26.47,38.44,3.55,48.97,0,457
405,40.4,7.38,-9.72,44.54,1,458
406,42.72,27.6,-6.11,40.7,0,460
407,-14.58,39.21,40.82,-4.93,1,461
408,-12.31,49.5,-16.02,9.32,1,462
409,26.26,24.63,20.55,-0.81,1,463
410,48.37,9.14,1.94,27.53,0,464
411,27.88,-18.98,18.56,-12.9,0,465
412,-17.37,48.72,27.53,-3.21,1,466
413,21.73,11.63,-0.7,-10.62,1,467
414,-4.55,46.53,49.39,14.7,0,468
415,28.84,42.21,-5.78,46.2,1,469
416,31.83,35.08,-4.84,35.42,0,470
417,-5.88,9.42,14.31,48.23,1,471
418,22.76,-14.43,6.11,6.8,0,472
419,41.49,-13.17,-12.45,-14.17,0,473
420,34.85,41.77,-4.17,15.55,0,474
421,14.15,47.83,-0.93,-1.04,0,475
422,24.03,-12.26,23.1,27.17,0,476
423,0.23,38.27,-11.49,3.01,0,477
424,-13.05,7.36,20.0,2.49,1,478
425,15.38,22.36,18.05,27.89,0,479
426,12.88,1.44,6.24,-7.92,0,480
427,39.48,-5.87,17.38,-6.36,0,481
428,18.69,49.6,-19.51,38.63,1,483
429,49.33,35.02,11.87,20.84,1,484
430,1.88,39.72,36.99,19.58,1,485
431,0.2,-11.91,-4.61,11.4,0,487
432,41.28,43.71,48.96,3.03,1,488
433,29.3,37.2,-15.14,43.06,1,489
434,-10.41,28.63,-11.06,-15.89,0,490
435,-9.24,32.49,3.94,42.18,0,491
436,0.22,-2.17,32.71,-9.82,1,492
437,-11.7,-5.66,3.65,34.82,0,493
438,20.84,-2.84,16.35,34.91,0,495
439,5.66,4.94,45.03,26.12,1,496
440,-12.92,40.46,2.79,-13.97,0,497
441,-3.77,40.87,10.37,26.86,1,498
442,-1.16,14.1,31.72,1.82,0,499
443,-9.18,15.66,26.8,24.04,1,500
444,-2.13,46.59,-9.62,44.91,1,501
445,0.1,45.33,9.13,20.62,0,502
446,16.1,46.27,-14.48,43.71,0,503
447,30.26,2.85,-2.36,30.57,1,504
448,48.18,27.62,6.38,-15.88,1,505
449,-0.56,-5.93,45.26,48.04,0,506
450,-4.44,23.13,1.96,-12.93,0,507
451,-7.3,29.81,33.51,-15.68,0,508
452,0.68,-6.54,41.37,29.53,0,509
453,10.43,20.24,45.36,1.25,1,510
454,19.55,7.83,43.6,49.65,0,511
455,-7.42,-14.61,-13.38,1.35,1,512
456,-16.82,42.85,26.34,43.66,0,513
457,15.57,8.44,-19.65,7.37,0,514
458,-12.14,19.35,4.87,48.14,1,515
459,-16.82,45.98,28.3,13.65,0,518
460,-18.02,37.35,-13.21,-0.92,0,519
461,22.76,11.38,-12.48,6.91,1,520
462,24.16,3.05,45.99,-17.87,1,521
463,11.01,13.08,15.77,22.73,0,522
464,26.14,38.49,-12.43,-9.37,0,523
465,1.52,-8.98,38.28,44.66,0,524
466,37.85,18.59,3.12,-7.47,1,525
467,7.87,49.15,39.17,-13.3,1,527
468,2.85,-7.71,0.47,1.15,1,528
469,43.47,0.13,9.71,25.28,1,529
470,-4.32,11.53,18.73,28.8,1,530
471,-2.64,-11.77,-7.67,29.97,0,531
472,5.18,-8.81,-17.53,6.9,1,532
473,25.08,5.02,18.36,25.1,1,533
474,44.05,44.43,44.48,34.2,0,534
475,12.24,17.65,7.08,9.09,1,535
476,7.61,45.94,-17.82,44.12,0,536
477,-15.95,20.42,-6.27,38.41,0,537
478,-15.87,-11.32,-19.69,9.85,1,538
479,-17.2,34.01,-6.96,48.69,0,539
480,-16.22,22.87,17.72,17.44,0,540
481,11.38,41.98,48.1,17.97,0,541
482,29.02,44.78,35.19,28.81,0,542
483,11.03,11.29,3.56,-6.12,0,543
484,4.02,6.51,44.38,12.4,1,544
485,5.95,15.81,-12.08,6.18,0,546
486,-3.22,6.99,23.56,41.63,0,547
487,3.57,23.51,-6.57,35.73,1,548
488,-17.26,-14.88,14.57,24.87,1,549
489,34.68,32.75,20.46,29.42,1,550
490,37.58,37.56,15.44,-18.43,0,551
491,-0.85,-16.24,49.79,42.32,0,552
492,46.39,15.05,-6.36,10.91,1,554
493,-19.87,41.51,-17.91,11.64,0,555
494,29.71,-15.99,-8.64,32.36,1,556
495,21.77,-6.75,29.54,-3.75,0,557
496,32.67,45.88,45.84,27.93,0,558
497,-13.08,-9.93,27.6,20.27,0,559
498,45.06,-9.92,24.82,-4.35,1,560
499,-12.79,22.78,8.52,35.82,0,561
500,25.22,16.97,6.03,-17.51,0,562
501,-9.62,37.5,-0.81,-2.06,1,563
502,13.54,32.75,10.28,-3.44,1,564
503,31.65,16.2,-3.58,-12.21,0,565
504,7.27,-16.24,43.3,-3.4,0,566
505,-11.38,-19.45,-15.74,3.45,0,567
506,-13.5,-0.31,37.16,29.5,0,568
507,-17.96,49.72,31.15,46.45,0,569
508,27.69,27.41,-16.46,23.71,0,571
509,15.73,0.46,9.6,-11.69,1,572
510,11.97,-1.18,8.68,32.8,1,573
511,9.76,-5.73,38.38,7.95,1,574
512,31.68,-10.92,45.97,23.08,0,575
513,6.46,45.59,-0.01,-10.79,1,576
514,46.25,4.8,49.96,5.48,0,577
515,25.39,32.73,17.26,40.24,1,578
516,19.75,45.7,-12.7,-13.44,0,579
517,-7.68,40.53,-18.29,27.21,1,580
518,41.01,45.98,32.1,6.12,1,581
519,-3.77,22.33,38.79,-8.2,0,583
520,5.35,-1.01,33.71,3.95,1,584
521,15.71,-1.09,40.53,45.41,1,585
522,20.54,25.33,49.33,43.81,0,586
523,38.09,36.23,-2.74,33.47,0,587
524,18.04,-17.29,-2.95,21.25,0,588
525,21.44,-7.17,28.76,44.08,0,589
526,-10.93,-11.94,-15.39,39.22,1,590
527,-9.11,-11.07,21.96,16.49,1,591
528,-0.16,39.67,48.46,3.28,0,592
529,-5.71,41.26,24.76,37.88,0,593
530,7.34,-19.82,47.56,18.64,0,594
531,-14.53,48.33,7.89,23.27,1,597
532,31.18,24.37,-5.73,14.79,1,598
533,38.47,0.79,32.91,38.24,0,599
534,14.23,4.49,14.77,41.0,1,600
535,40.07,-9.15,38.11,34.31,0,601
536,-11.75,2.19,5.88,-8.72,0,602
537,10.02,40.24,38.84,38.99,1,603
538,45.69,34.74,-14.8,26.39,0,604
539,38.22,31.24,31.93,48.16,1,605
540,39.6,24.05,48.3,11.1,0,606
541,-14.58,41.14,29.16,8.38,1,607
542,29.27,-1.29,0.63,20.47,1,608
543,46.99,28.86,-11.04,-12.08,0,609
544,3.94,-6.45,48.04,38.89,1,610
545,1.88,34.72,28.83,35.13,0,611
546,33.11,-1.72,-18.13,-17.85,0,612
547,3.88,42.98,-8.74,32.11,0,613
548,15.46,19.7,23.21,46.1,0,614
549,23.79,43.0,3.68,47.88,1,615
550,-14.28,-14.87,23.22,-13.91,1,616
551,5.86,36.83,42.03,-18.51,0,617
552,4.6,24.84,8.22,8.81,1,618
553,20.9,39.75,-2.24,21.8,0,619
554,2.12,33.91,18.77,2.46,0,620
555,-18.44,2.25,-11.1,49.53,1,621
556,-13.25,-18.58,13.79,2.48,1,622
557,40.41,-3.46,-17.71,-0.44,0,623
558,12.61,48.98,38.35,-8.85,1,624
559,-5.36,38.0,5.05,48.96,1,625
560,-10.73,-17.89,0.25,43.68,1,627
561,-19.73,22.63,47.13,-15.41,1,628
562,-19.02,-5.96,9.34,-4.29,1,629
563,-1.94,2.85,47.11,-3.31,1,630
564,43.82,26.02,47.67,18.67,1,631
565,5.87,0.69,42.6,-1.65,0,632
566,10.6,-12.59,-3.57,-18.78,0,633
567,-7.62,41.13,-17.12,2.5,1,634
568,-5.32,-19.38,44.75,11.87,0,635
569,49.81,38.53,39.26,-16.32,1,636
570,10.4,14.03,8.73,26.23,0,637
571,-1.12,5.56,42.16,1.67,1,638
572,-13.89,-7.82,39.27,16.52,1,639
573,30.04,14.01,40.77,-11.5,0,640
574,37.62,-2.5,45.88,22.86,0,641
575,3.04,-10.37,26.53,37.44,1,643
576,-5.34,19.85,20.84,25.93,1,644
577,10.54,20.16,21.45,40.15,1,645
578,6.8,-13.03,27.37,7.99,1,646
579,5.89,-2.56,49.4,41.8,1,647
580,13.62,28.05,49.56,25.11,0,648
581,18.87,-4.65,48.13,48.56,1,649
582,-17.24,27.94,47.26,19.63,1,650
583,47.49,32.89,25.12,39.95,0,652
584,-12.94,36.51,-7.87,23.76,1,653
585,44.52,35.73,19.98,31.05,1,654
586,14.65,20.99,17.04,17.22,1,655
587,13.33,-8.11,-12.1,-17.38,1,656
588,19.84,-2.42,-19.81,-18.33,1,657
589,7.81,2.85,11.8,7.19,0,659
590,38.35,-8.71,7.88,-6.66,0,660
591,-7.72,25.69,40.25,37.42,0,661
592,6.97,16.65,19.65,6.71,1,662
593,38.91,45.61,18.25,24.9,0,663
594,14.75,21.96,-12.32,0.45,1,664
595,-0.67,-18.2,23.83,-6.44,1,665
596,24.28,-19.18,3.74,-4.58,0,666
597,32.26,-10.44,40.15,37.91,0,668
598,11.71,4.65,14.41,14.69,1,669
599,38.55,39.53,47.82,14.23,1,670
600,8.88,-4.89,33.01,13.83,1,671
601,-13.26,18.84,9.05,19.71,0,674
602,9.84,1.69,-13.58,37.9,1,675
603,43.36,-14.86,-18.4,38.48,0,676
604,-15.65,10.89,-7.08,45.4,1,677
